|id|site_id|title|price|sale_price|currency_id|available_quantity|sold_quantity|buying_mode|listing_type_id|stop_time|condition|permalink|thumbnail|accepts_mercadopago|attributes|original_price|category_id|official_store_id|domain_id|catalog_product_id|tags|order_backend|seller.id|seller.permalink|seller.registration_date|seller.car_dealer|seller.real_estate_agency|seller.tags|installments.quantity|installments.amount|installments.rate|installments.currency_id|address.state_id|address.state_name|address.city_id|address.city_name|shipping.free_shipping|shipping.mode|shipping.tags|shipping.logistic_type|shipping.store_pick_up|seller_address.id|seller_address.comment|seller_address.address_line|seller_address.zip_code|seller_address.country.id|seller_address.country.name|seller_address.state.id|seller_address.state.name|seller_address.city.id|seller_address.city.name|seller_address.latitude|seller_address.longitude|differential_pricing.id|sub_cat|prices
822|MCO555013035|MCO|Cargador 44w Para Microsoft Surface Pro Y Surface Laptop 201|157990||COP|1|1|buy_it_now|gold_special|2040-06-08T01:00:16.000Z|new|https://articulo.mercadolibre.com.co/MCO-555013035-cargador-44w-para-microsoft-surface-pro-y-surface-laptop-201-_JM|http://mco-s2-p.mlstatic.com/719911-MCO40980631065_032020-I.jpg|True|[{'id': 'ITEM_CONDITION', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1}], 'attribute_group_id': '', 'source': 1, 'name': 'Condición del ítem', 'value_id': '2230284', 'attribute_group_name': ''}, {'attribute_group_name': 'Otros', 'id': 'BRAND', 'value_name': 'KABCON', 'values': [{'id': None, 'name': 'KABCON', 'struct': None, 'source': 2551946077416229}], 'attribute_group_id': 'OTHERS', 'source': 2551946077416229, 'name': 'Marca', 'value_id': None, 'value_struct': None}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['incomplete_technical_specs', 'good_quality_picture', 'immediate_payment', 'cart_eligible']|23|257768333|||False|False||36|4388.61|0|COP|CO-CES|Cesar|TUNPQ0FHVTlkYzQy|Aguachica|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-CES|Cesar|TUNPQ0FHVTlkYzQy|Aguachica||||audio|
823|MCO558552773|MCO|Plug Rca, Conector, Terminal, Pin.|3000||COP|50|5|buy_it_now|gold_pro|2040-04-06T15:34:38.000Z|new|https://articulo.mercadolibre.com.co/MCO-558552773-plug-rca-conector-terminal-pin-_JM|http://mco-s2-p.mlstatic.com/906161-MCO44446073642_122020-I.jpg|True|[{'id': 'BRAND', 'name': 'Marca', 'attribute_group_name': 'Otros', 'source': 7092, 'attribute_group_id': 'OTHERS', 'value_id': None, 'value_name': 'Sin marca', 'value_struct': None, 'values': [{'id': None, 'name': 'Sin marca', 'struct': None, 'source': 7092}]}, {'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 7092}], 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'source': 7092, 'attribute_group_id': 'OTHERS'}]||MCO3698||MCO-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|24|306234501|||False|False||12|250.0|0|COP|CO-BOY|Boyaca|TUNPQ0RVSTJiYmU5|Duitama|False|me2|[]|drop_off|False|||||CO|Colombia|CO-BOY|Boyaca|TUNPQ0RVSTJiYmU5|Duitama|||33602181.0|audio|
824|MCO584518061|MCO|Jaybird X3 Kit De Cargador Y Accesorios|160000||COP|1|0|buy_it_now|gold_pro|2040-09-18T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-584518061-jaybird-x3-kit-de-cargador-y-accesorios-_JM|http://mco-s2-p.mlstatic.com/990563-MCO43559778993_092020-I.jpg|True|[{'values': [{'id': '97699', 'name': 'Jaybird', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'id': 'BRAND', 'name': 'Marca', 'value_struct': None, 'value_id': '97699', 'value_name': 'Jaybird'}, {'source': 6808261514773724, 'id': 'ITEM_CONDITION', 'value_struct': None, 'value_name': 'Nuevo', 'values': [{'struct': None, 'source': 6808261514773724, 'id': '2230284', 'name': 'Nuevo'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Condición del ítem', 'value_id': '2230284'}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']|25|233789672|||False|False||12|13333.33|0|COP|CO-DC|Bogotá D.C.|TUNPQ0JPUzQwMzcw|Bosa|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0JPUzQwMzcw|Bosa|||33602181.0|audio|
825|MCO487327758|MCO|Caimán Conector 10 Mm Azul |3300||COP|1|2|buy_it_now|gold_special|2038-09-29T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-487327758-caiman-conector-10-mm-azul-_JM|http://mco-s1-p.mlstatic.com/790509-MCO41664213734_052020-I.jpg|True|[{'values': [{'source': 1, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'attribute_group_name': 'Otros', 'source': 1, 'value_id': '2230284', 'value_struct': None, 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem'}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']|26|56186262|||False|False||36|91.67|0|COP|CO-CUN|Cundinamarca|TUNPQ0ZVUzk1NGQ1|Fusagasugá|False|me2|[]|drop_off|False|||||CO|Colombia|CO-CUN|Cundinamarca|TUNPQ0ZVUzk1NGQ1|Fusagasugá||||audio|
826|MCO510175785|MCO|Generador De Tonos - Rastreador De Cable Telefónico|94000||COP|1|5|buy_it_now|gold_special|2039-04-14T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-510175785-generador-de-tonos-rastreador-de-cable-telefonico-_JM|http://mco-s2-p.mlstatic.com/737549-MCO31046308070_062019-I.jpg|True|[{'id': 'BRAND', 'value_name': 'Mastech', 'value_struct': None, 'values': [{'id': '3318634', 'name': 'Mastech', 'struct': None, 'source': 3376461333454861}], 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'name': 'Marca', 'value_id': '3318634', 'attribute_group_id': 'OTHERS'}, {'name': 'Condición del ítem', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1572}], 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 1572}]||MCO3698||MCO-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|27|23581613|||False|False||36|2611.11|0|COP|CO-SAN|Santander|TUNPQ0JVQzkzMTE4|Bucaramanga|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-SAN|Santander|TUNPQ0JVQzkzMTE4|Bucaramanga||||audio|
827|MCO584811799|MCO|Union Conector Adaptador Hdmi A Hdmi Hembra A Hembra |4999||COP|1|2|buy_it_now|gold_special|2040-09-19T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-584811799-union-conector-adaptador-hdmi-a-hdmi-hembra-a-hembra-_JM|http://mco-s2-p.mlstatic.com/907409-MCO43572288427_092020-I.jpg|True|[{'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'values': [{'source': 7092, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'source': 7092, 'value_id': '2230284', 'value_name': 'Nuevo', 'value_struct': None}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']|28|166164586|||False|False||36|138.86|0|COP|CO-DC|Bogotá D.C.|TUNPQ1VTTTI0MjE0|Usme|False|me2|[]|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ1VTTTI0MjE0|Usme||||audio|
828|MCO597062837|MCO|Adaptador Auxiliar Bluetooth Taotronics, Receptor Bluetooth |171990||COP|1|1|buy_it_now|gold_pro|2040-11-28T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-597062837-adaptador-auxiliar-bluetooth-taotronics-receptor-bluetooth-_JM|http://mco-s2-p.mlstatic.com/769400-MCO44243382174_122020-I.jpg|True|[{'name': 'Largo', 'value_name': '4.5 pulgadas', 'attribute_group_name': '', 'id': 'LENGTH', 'value_id': None, 'value_struct': {'number': 4.5, 'unit': 'pulgadas'}, 'values': [{'id': None, 'name': '4.5 pulgadas', 'struct': {'number': 4.5, 'unit': 'pulgadas'}, 'source': 3208337772398995}], 'attribute_group_id': '', 'source': 3208337772398995}, {'id': 'WEIGHT', 'value_name': '1 lb', 'value_struct': {'number': 1, 'unit': 'lb'}, 'values': [{'name': '1 lb', 'struct': {'number': 1, 'unit': 'lb'}, 'source': 3208337772398995, 'id': None}], 'attribute_group_id': '', 'attribute_group_name': '', 'source': 3208337772398995, 'name': 'Peso', 'value_id': None}, {'value_id': '2221474', 'attribute_group_id': 'OTHERS', 'value_name': 'TaoTronics', 'value_struct': None, 'values': [{'id': '2221474', 'name': 'TaoTronics', 'struct': None, 'source': 3208337772398995}], 'attribute_group_name': 'Otros', 'source': 3208337772398995, 'id': 'BRAND', 'name': 'Marca'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_struct': None, 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 1}, {'id': 'MODEL', 'value_struct': None, 'values': [{'id': None, 'name': 'tt-br009', 'struct': None, 'source': 3208337772398995}], 'attribute_group_name': 'Otros', 'source': 3208337772398995, 'name': 'Modelo', 'value_id': None, 'value_name': 'tt-br009', 'attribute_group_id': 'OTHERS'}]||MCO3698||MCO-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS||['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']|29|499202526|||False|False||12|14332.5|0|COP|CO-CES|Cesar|TUNPQ0FHVTlkYzQy|Aguachica|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-CES|Cesar|TUNPQ0FHVTlkYzQy|Aguachica|||33602181.0|audio|
829|MCO535708726|MCO|Gafas Espía De Sol Con Cámara Espía Hd Y Micrófono|95000||COP|1|5|buy_it_now|gold_special|2040-03-21T13:05:13.000Z|new|https://articulo.mercadolibre.com.co/MCO-535708726-gafas-espia-de-sol-con-camara-espia-hd-y-microfono-_JM|http://mco-s1-p.mlstatic.com/978794-MCO32354413837_092019-I.jpg|True|[{'id': 'BRAND', 'name': 'Marca', 'attribute_group_name': 'Otros', 'source': 4060709329251625, 'value_id': '-1', 'value_name': None, 'value_struct': None, 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 4060709329251625}], 'attribute_group_id': 'OTHERS'}, {'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'value_struct': None, 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'id': 'ITEM_CONDITION'}]||MCO3698||MCO-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|30|185735677|||False|False||36|2638.89|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín||||audio|
830|MCO562440005|MCO|Brazo Tijera Para Microfono |85500||COP|1|5|buy_it_now|gold_special|2040-05-08T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-562440005-brazo-tijera-para-microfono-_JM|http://mco-s2-p.mlstatic.com/747713-MCO41804965454_052020-I.jpg|True|[{'value_struct': None, 'attribute_group_id': 'OTHERS', 'source': 7092, 'value_name': 'Nuevo', 'name': 'Condición del ítem', 'value_id': '2230284', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 7092}], 'attribute_group_name': 'Otros', 'id': 'ITEM_CONDITION'}]||MCO3698||MCO-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS||['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']|31|206461379|||False|False||36|2375.0|0|COP|CO-SAN|Santander|TUNPQ0JBUjY3YjE4|Barrancabermeja|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-SAN|Santander|TUNPQ0JBUjY3YjE4|Barrancabermeja||||audio|
831|MCO469205568|MCO|Rode Sc3 Adaptador Trrs A Trs De 3,5 Mm Para Camara|150418||COP|1|4|buy_it_now|gold_pro|2038-04-17T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-469205568-rode-sc3-adaptador-trrs-a-trs-de-35-mm-para-camara-_JM|http://mco-s1-p.mlstatic.com/703994-MCO31353768366_072019-I.jpg|True|[{'source': 2551946077416229, 'id': 'BRAND', 'name': 'Marca', 'value_id': '1237393', 'value_name': 'Rode', 'values': [{'name': 'Rode', 'struct': None, 'source': 2551946077416229, 'id': '1237393'}], 'value_struct': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}, {'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'source': 2551946077416229, 'id': 'ITEM_CONDITION', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2551946077416229}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['poor_quality_thumbnail', 'incomplete_technical_specs', 'poor_quality_picture', 'immediate_payment', 'cart_eligible']|32|308810102|||False|False||12|12534.83|0|COP|CO-DC|Bogotá D.C.|TUNPQ0tFTjQyODYy|Kennedy|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0tFTjQyODYy|Kennedy|||33602181.0|audio|
832|MCO542224863|MCO|Transmisor Y Receptor Bluetooth 2 En 1 Para Sistemas Estéreo|80000||COP|1|5|buy_it_now|gold_special|2039-11-13T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-542224863-transmisor-y-receptor-bluetooth-2-en-1-para-sistemas-estereo-_JM|http://mco-s2-p.mlstatic.com/659852-MCO32922637158_112019-I.jpg|True|[{'attribute_group_id': 'OTHERS', 'name': 'Marca', 'value_id': None, 'value_name': 'unilacompras', 'value_struct': None, 'id': 'BRAND', 'values': [{'id': None, 'name': 'unilacompras', 'struct': None, 'source': 3376461333454861}], 'attribute_group_name': 'Otros', 'source': 3376461333454861}, {'id': 'CABLE_LENGTH', 'name': 'Largo del cable', 'value_id': None, 'value_struct': {'number': 15, 'unit': 'cm'}, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'value_name': '15 cm', 'values': [{'struct': {'number': 15, 'unit': 'cm'}, 'source': 3376461333454861, 'id': None, 'name': '15 cm'}]}, {'id': 'ITEM_CONDITION', 'value_id': '2230284', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 8342579661593500}], 'attribute_group_id': 'OTHERS', 'name': 'Condición del ítem', 'value_name': 'Nuevo', 'attribute_group_name': 'Otros', 'source': 8342579661593500}, {'values': [{'name': '012', 'struct': None, 'source': 3376461333454861, 'id': None}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 3376461333454861, 'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': '012', 'value_struct': None}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|33|307666450|||False|False||36|2222.22|0|COP|CO-DC|Bogotá D.C.|TUNPQ1RVTjE0ODY0|Tunjuelito|True|me2|['self_service_in', 'mandatory_free_shipping']|xd_drop_off|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ1RVTjE0ODY0|Tunjuelito||||audio|
833|MCO566318114|MCO|Adaptador De Componente A Hdmi Ypbpr A Hdmi Coverter R / L C|137990||COP|1|1|buy_it_now|gold_special|2040-11-07T22:04:23.000Z|new|https://articulo.mercadolibre.com.co/MCO-566318114-adaptador-de-componente-a-hdmi-ypbpr-a-hdmi-coverter-r-l-c-_JM|http://mco-s1-p.mlstatic.com/748154-MCO42185458743_062020-I.jpg|True|[{'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'name': 'Nuevo', 'struct': None, 'source': 1, 'id': '2230284'}], 'attribute_group_id': '', 'attribute_group_name': '', 'source': 1, 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_struct': None}, {'id': 'BRAND', 'value_id': None, 'source': 3992200842972865, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Marca', 'value_name': 'NEWCARE', 'value_struct': None, 'values': [{'id': None, 'name': 'NEWCARE', 'struct': None, 'source': 3992200842972865}]}]||MCO430537||MCO-AUDIO_AND_VIDEO_CONVERTERS||['good_quality_picture', 'immediate_payment', 'cart_eligible']|34|540290596|||False|False||36|3833.06|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín||||audio|
834|MCO583968537|MCO| Wireless Presenter, Hyperlink Volume Control Presenter Rf 2|132000||COP|1|1|buy_it_now|gold_special|2040-09-17T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-583968537-wireless-presenter-hyperlink-volume-control-presenter-rf-2-_JM|http://mco-s2-p.mlstatic.com/875285-MCO43537313645_092020-I.jpg|True|[{'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'name': 'Marca', 'value_id': None, 'value_name': 'DinoFire', 'value_struct': None, 'values': [{'struct': None, 'source': 7974539816159956, 'id': None, 'name': 'DinoFire'}], 'source': 7974539816159956, 'id': 'BRAND'}, {'value_name': 'Nuevo', 'value_struct': None, 'attribute_group_name': 'Otros', 'source': 7974539816159956, 'id': 'ITEM_CONDITION', 'value_id': '2230284', 'values': [{'source': 7974539816159956, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'attribute_group_id': 'OTHERS', 'name': 'Condición del ítem'}, {'id': 'MODEL', 'value_struct': None, 'values': [{'id': None, 'name': 'FR02-01', 'struct': None, 'source': 7974539816159956}], 'attribute_group_name': 'Otros', 'source': 7974539816159956, 'name': 'Modelo', 'value_id': None, 'value_name': 'FR02-01', 'attribute_group_id': 'OTHERS'}]||MCO441918||MCO-LASER_POINTERS||['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|35|451140712|||False|False||36|3666.67|0|COP|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá|True|me2|['mandatory_free_shipping']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá||||audio|
835|MCO543240157|MCO|Adaptador Auxiliar Bluetooth V5.0, Kit De Coche Receptor De |130000||COP|1|1|buy_it_now|gold_special|2039-11-20T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-543240157-adaptador-auxiliar-bluetooth-v50-kit-de-coche-receptor-de-_JM|http://mco-s2-p.mlstatic.com/856559-MCO32990419486_112019-I.jpg|True|[{'id': 'BRAND', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 329883878584930, 'name': 'Marca', 'value_id': None, 'value_name': 'Boltune', 'value_struct': None, 'values': [{'id': None, 'name': 'Boltune', 'struct': None, 'source': 329883878584930}]}, {'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 329883878584930}], 'attribute_group_name': 'Otros', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'id': 'ITEM_CONDITION', 'attribute_group_id': 'OTHERS', 'source': 329883878584930}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']|36|279242493|||False|False||36|3611.11|0|COP|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá|True|me2|['suspended_by_collect', 'mandatory_free_shipping']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ0VORzkzMTUz|Engativá||||audio|
836|MCO569862689|MCO|Adaptador De Enchufe De Viaje Usb Tipo C  5 Puertos Usb 4 Us|144990||COP|1|1|buy_it_now|gold_pro|2040-10-11T03:20:48.000Z|new|https://articulo.mercadolibre.com.co/MCO-569862689-adaptador-de-enchufe-de-viaje-usb-tipo-c-5-puertos-usb-4-us-_JM|http://mco-s2-p.mlstatic.com/617144-MCO42569639981_072020-I.jpg|True|[{'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1}], 'source': 1, 'name': 'Condición del ítem', 'value_id': '2230284', 'attribute_group_id': '', 'attribute_group_name': '', 'id': 'ITEM_CONDITION', 'value_name': 'Nuevo'}, {'attribute_group_name': '', 'name': 'Largo', 'value_id': None, 'values': [{'id': None, 'name': '3.15 pulgadas', 'struct': {'number': 3.15, 'unit': 'pulgadas'}, 'source': 3992200842972865}], 'attribute_group_id': '', 'id': 'LENGTH', 'value_name': '3.15 pulgadas', 'value_struct': {'number': 3.15, 'unit': 'pulgadas'}, 'source': 3992200842972865}, {'attribute_group_id': '', 'attribute_group_name': '', 'source': 3992200842972865, 'name': 'Peso', 'value_id': None, 'value_name': '1 lb', 'values': [{'id': None, 'name': '1 lb', 'struct': {'number': 1, 'unit': 'lb'}, 'source': 3992200842972865}], 'id': 'WEIGHT', 'value_struct': {'number': 1, 'unit': 'lb'}}, {'value_name': 'SublimeWare', 'value_struct': None, 'values': [{'name': 'SublimeWare', 'struct': None, 'source': 3992200842972865, 'id': None}], 'source': 3992200842972865, 'id': 'BRAND', 'name': 'Marca', 'value_id': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['incomplete_technical_specs', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']|37|117876398|||False|False||12|12082.5|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|||33602181.0|audio|
837|MCO577051684|MCO|Cable Rode De 3.5mm Trs Sc2|79000||COP|1|2|buy_it_now|gold_special|2040-08-08T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-577051684-cable-rode-de-35mm-trs-sc2-_JM|http://mco-s1-p.mlstatic.com/995739-MCO43167096539_082020-I.jpg|True|[{'attribute_group_id': 'OTHERS', 'id': 'BRAND', 'name': 'Marca', 'value_id': '1237393', 'value_struct': None, 'value_name': 'Rode', 'values': [{'id': '1237393', 'name': 'Rode', 'struct': None, 'source': 6808261514773724}], 'attribute_group_name': 'Otros', 'source': 6808261514773724}, {'attribute_group_name': 'Otros', 'source': 3376461333454861, 'id': 'CABLE_LENGTH', 'name': 'Largo del cable', 'value_id': None, 'value_name': '30 cm', 'value_struct': {'number': 30, 'unit': 'cm'}, 'values': [{'name': '30 cm', 'struct': {'number': 30, 'unit': 'cm'}, 'source': 3376461333454861, 'id': None}], 'attribute_group_id': 'OTHERS'}, {'values': [{'source': 6808261514773724, 'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_struct': None, 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'source': 6808261514773724}, {'value_name': 'SC2', 'attribute_group_id': 'OTHERS', 'value_struct': None, 'values': [{'struct': None, 'source': 6808261514773724, 'id': None, 'name': 'SC2'}], 'attribute_group_name': 'Otros', 'source': 6808261514773724, 'id': 'MODEL', 'name': 'Modelo', 'value_id': None}]||MCO167791||MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS||['good_quality_thumbnail', 'good_quality_picture', 'immediate_payment', 'cart_eligible']|38|576196808|||False|False||36|2194.44|0|COP|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín|True|me2|['mandatory_free_shipping']|drop_off|False|||||CO|Colombia|CO-ANT|Antioquia|TUNPQ01FRGRjNjc4|Medellín||||audio|
838|MCO577681321|MCO|Tp-link, Receptor De Música Bluetooth 4.1 Con Nfc, Ha100|99900||COP|1|50|buy_it_now|gold_special|2040-08-12T04:00:00.000Z|new|https://articulo.mercadolibre.com.co/MCO-577681321-tp-link-receptor-de-musica-bluetooth-41-con-nfc-ha100-_JM|http://mco-s2-p.mlstatic.com/621116-MCO31353712320_072019-I.jpg|True|[{'id': 'BRAND', 'name': 'Marca', 'value_id': '7885', 'value_struct': None, 'attribute_group_id': 'OTHERS', 'value_name': 'TP-Link', 'values': [{'id': '7885', 'name': 'TP-Link', 'struct': None, 'source': 3376461333454861}], 'attribute_group_name': 'Otros', 'source': 3376461333454861}, {'id': 'ITEM_CONDITION', 'value_struct': None, 'source': 1, 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'struct': None, 'source': 1, 'id': '2230284', 'name': 'Nuevo'}], 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros'}]|139900.0|MCO3698|140.0|MCO-ELECTRONIC_ACCESSORIES_AND_SPARE_PARTS||['good_quality_thumbnail', 'dragged_bids_and_visits', 'good_quality_picture', 'immediate_payment', 'cart_eligible']|39|206275228|||False|False||36|2775.0|0|COP|CO-DC|Bogotá D.C.|TUNPQ1RFVTY1OTk1|Teusaquillo|True|me2|['self_service_in', 'mandatory_free_shipping']|cross_docking|False|||||CO|Colombia|CO-DC|Bogotá D.C.|TUNPQ1RFVTY1OTk1|Teusaquillo||||audio|
